"No.","Time","Source","Destination","Protocol","Length","Info"
"2456","28.782779480","151.101.193.91","10.0.2.15","TCP","7564","443  >  39278 [PSH, ACK] Seq=610739 Ack=1135 Win=65535 Len=7510 [TCP PDU reassembled in 2461]"
"2457","28.782788960","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=618249 Win=65535 Len=0"
"2458","28.782779620","151.101.193.91","10.0.2.15","TCP","1428","443  >  39278 [PSH, ACK] Seq=618249 Ack=1135 Win=65535 Len=1374 [TCP PDU reassembled in 2461]"
"2459","28.782779670","151.101.193.91","10.0.2.15","TCP","1428","443  >  39278 [PSH, ACK] Seq=619623 Ack=1135 Win=65535 Len=1374 [TCP PDU reassembled in 2461]"
"2460","28.782838890","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=620997 Win=65535 Len=0"
"2461","28.782901640","151.101.193.91","10.0.2.15","TLSv1.3","2802","Application Data"
"2462","28.782911100","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=623745 Win=65535 Len=0"
"2463","28.783185319","151.101.193.91","10.0.2.15","TCP","5550","443  >  39278 [PSH, ACK] Seq=623745 Ack=1135 Win=65535 Len=5496 [TCP PDU reassembled in 2470]"
"2464","28.783194459","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=629241 Win=65535 Len=0"
"2465","28.783185469","151.101.193.91","10.0.2.15","TCP","2802","443  >  39278 [PSH, ACK] Seq=629241 Ack=1135 Win=65535 Len=2748 [TCP PDU reassembled in 2470]"
"2466","28.783234909","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=631989 Win=65535 Len=0"
"2467","28.783185519","151.101.193.91","10.0.2.15","TCP","1428","443  >  39278 [PSH, ACK] Seq=631989 Ack=1135 Win=65535 Len=1374 [TCP PDU reassembled in 2470]"
"2468","28.783185569","151.101.193.91","10.0.2.15","TCP","1428","443  >  39278 [PSH, ACK] Seq=633363 Ack=1135 Win=65535 Len=1374 [TCP PDU reassembled in 2470]"
"2469","28.783275529","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=634737 Win=65535 Len=0"
"2470","28.790631464","151.101.193.91","10.0.2.15","TLSv1.3","48144","Application Data, Application Data, Application Data, Application Data"
"2471","28.790676244","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=682827 Win=65535 Len=0"
"2472","28.790747924","151.101.193.91","10.0.2.15","TLSv1.3","13794","Application Data"
"2473","28.790790284","151.101.193.91","10.0.2.15","TCP","2974","443  >  39278 [PSH, ACK] Seq=696567 Ack=1135 Win=65535 Len=2920 [TCP PDU reassembled in 2475]"
"2474","28.790790514","151.101.193.91","10.0.2.15","TCP","1004","443  >  39278 [PSH, ACK] Seq=699487 Ack=1135 Win=65535 Len=950 [TCP PDU reassembled in 2475]"
"2475","28.794952771","151.101.193.91","10.0.2.15","TLSv1.3","46774","Application Data, Application Data, Application Data, Application Data"
"2476","28.795163191","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=747157 Win=65535 Len=0"
"2477","28.798705849","151.101.193.91","10.0.2.15","TCP","1424","443  >  39278 [PSH, ACK] Seq=747157 Ack=1135 Win=65535 Len=1370 [TCP PDU reassembled in 2478]"
"2478","28.798705989","151.101.193.91","10.0.2.15","TLSv1.3","62834","Application Data, Application Data, Application Data, Application Data, Application Data"
"2479","28.799237449","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=811307 Win=65535 Len=0"
"2480","28.799480748","151.101.193.91","10.0.2.15","TCP","1604","443  >  39278 [PSH, ACK] Seq=811307 Ack=1135 Win=65535 Len=1550 [TCP PDU reassembled in 2481]"
"2481","28.799480878","151.101.193.91","10.0.2.15","TLSv1.3","62834","Application Data, Application Data, Application Data, Application Data, Application Data"
"2482","28.799760238","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=875637 Win=65535 Len=0"
"2483","28.800012838","151.101.193.91","10.0.2.15","TCP","1424","443  >  39278 [PSH, ACK] Seq=875637 Ack=1135 Win=65535 Len=1370 [TCP PDU reassembled in 2484]"
"2484","28.800012978","151.101.193.91","10.0.2.15","TLSv1.3","62834","Application Data, Application Data, Application Data, Application Data, Application Data"
"2485","28.800385909","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=939787 Win=65535 Len=0"
"2486","28.800678979","151.101.193.91","10.0.2.15","TCP","1604","443  >  39278 [PSH, ACK] Seq=939787 Ack=1135 Win=65535 Len=1550 [TCP PDU reassembled in 2487]"
"2487","28.800679139","151.101.193.91","10.0.2.15","TLSv1.3","59739","Application Data, Application Data, Application Data, Application Data, Application Data"
"2488","28.801102219","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1135 Ack=1001022 Win=65535 Len=0"
"2489","28.803170346","34.160.90.233","10.0.2.15","TLSv1.2","1162","Application Data, Application Data"
"2490","28.803431816","34.160.90.233","10.0.2.15","TLSv1.2","100","Application Data"
"2491","28.803702106","10.0.2.15","34.160.90.233","TCP","54","57886  >  443 [ACK] Seq=1216 Ack=6547 Win=62780 Len=0"
"2492","28.803957526","10.0.2.15","34.160.90.233","TLSv1.2","100","Application Data"
"2493","28.804153266","34.160.90.233","10.0.2.15","TCP","60","443  >  57886 [ACK] Seq=6547 Ack=1262 Win=65535 Len=0"
"2494","38.678806122","194.242.2.2","10.0.2.15","TLSv1.3","78","Application Data"
"2495","38.678888002","10.0.2.15","194.242.2.2","TCP","54","37718  >  443 [ACK] Seq=2731 Ack=3704 Win=62780 Len=0"
"2496","38.679148352","10.0.2.15","194.242.2.2","TLSv1.3","93","Application Data"
"2497","38.679432582","10.0.2.15","194.242.2.2","TLSv1.3","78","Application Data"
"2498","38.679495762","10.0.2.15","194.242.2.2","TCP","54","37718  >  443 [FIN, ACK] Seq=2794 Ack=3704 Win=62780 Len=0"
"2499","38.679613072","194.242.2.2","10.0.2.15","TCP","60","443  >  37718 [ACK] Seq=3704 Ack=2770 Win=65535 Len=0"
"2500","38.679613282","194.242.2.2","10.0.2.15","TCP","60","443  >  37718 [ACK] Seq=3704 Ack=2794 Win=65535 Len=0"
"2501","38.679613392","194.242.2.2","10.0.2.15","TCP","60","443  >  37718 [FIN, ACK] Seq=3704 Ack=2794 Win=65535 Len=0"
"2502","38.679634082","10.0.2.15","194.242.2.2","TCP","54","37718  >  443 [ACK] Seq=2795 Ack=3705 Win=62780 Len=0"
"2503","38.679891762","194.242.2.2","10.0.2.15","TCP","60","[TCP Retransmission] 443  >  37718 [FIN, ACK] Seq=3704 Ack=2795 Win=65535 Len=0"
"2504","38.769447884","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2505","38.769517904","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2506","38.769724293","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2507","38.772610011","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2508","49.016405943","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2509","49.016483363","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2510","49.016720114","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2511","49.016720394","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2512","58.606549960","10.0.2.15","34.160.122.198","TLSv1.3","93","Application Data"
"2513","58.606764820","34.160.122.198","10.0.2.15","TCP","60","443  >  54518 [ACK] Seq=90123 Ack=1173 Win=65535 Len=0"
"2514","58.620010532","34.160.122.198","10.0.2.15","TLSv1.3","93","Application Data"
"2515","58.663031875","10.0.2.15","34.160.122.198","TCP","54","54518  >  443 [ACK] Seq=1173 Ack=90162 Win=65535 Len=0"
"2516","59.250680952","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2517","59.250762452","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2518","59.251121732","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2519","59.251122032","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2520","60.608662149","10.0.2.15","89.187.167.42","TLSv1.3","93","Application Data"
"2521","60.609161259","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=37808 Ack=1156 Win=65535 Len=0"
"2522","60.636097323","89.187.167.42","10.0.2.15","TLSv1.3","93","Application Data"
"2523","60.681434314","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1156 Ack=37847 Win=62780 Len=0"
"2524","69.486738526","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2525","69.486830196","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2526","69.487380988","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2527","69.487381498","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2528","75.339132145","10.0.2.15","185.199.110.153","TLSv1.3","93","Application Data"
"2529","75.339573344","185.199.110.153","10.0.2.15","TCP","60","443  >  60724 [ACK] Seq=155527 Ack=1337 Win=65535 Len=0"
"2530","75.358646543","185.199.110.153","10.0.2.15","TLSv1.3","93","Application Data"
"2531","75.358704463","10.0.2.15","185.199.110.153","TCP","54","60724  >  443 [ACK] Seq=1337 Ack=155566 Win=65535 Len=0"
"2532","79.733290828","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2533","79.733360308","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2534","79.733548828","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2535","79.733549118","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2536","87.353849072","10.0.2.15","151.101.193.91","TLSv1.3","93","Application Data"
"2537","87.354132342","151.101.193.91","10.0.2.15","TCP","60","443  >  39278 [ACK] Seq=1001022 Ack=1174 Win=65535 Len=0"
"2538","87.354728491","10.0.2.15","45.149.104.1","TLSv1.2","100","Application Data"
"2539","87.354979631","45.149.104.1","10.0.2.15","TCP","60","443  >  40876 [ACK] Seq=5179 Ack=699 Win=65535 Len=0"
"2540","87.355100981","10.0.2.15","34.160.90.233","TLSv1.2","100","Application Data"
"2541","87.355400791","34.160.90.233","10.0.2.15","TCP","60","443  >  57886 [ACK] Seq=6547 Ack=1308 Win=65535 Len=0"
"2542","87.368130569","151.101.193.91","10.0.2.15","TLSv1.3","93","Application Data"
"2543","87.369131383","34.160.90.233","10.0.2.15","TLSv1.2","100","Application Data"
"2544","87.380092055","45.149.104.1","10.0.2.15","TLSv1.2","100","Application Data"
"2545","87.410536096","10.0.2.15","34.160.90.233","TCP","54","57886  >  443 [ACK] Seq=1308 Ack=6593 Win=62780 Len=0"
"2546","87.410751116","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1174 Ack=1001061 Win=65535 Len=0"
"2547","87.423240710","10.0.2.15","45.149.104.1","TCP","54","40876  >  443 [ACK] Seq=699 Ack=5225 Win=62780 Len=0"
"2548","89.969506712","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2549","89.969567702","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2550","89.969770603","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2551","89.969770893","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2552","100.213188486","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2553","100.213263706","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2554","100.213486414","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2555","100.213486754","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2556","110.452639710","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2557","110.452714380","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2558","110.452911379","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2559","110.452911699","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2560","119.610861319","10.0.2.15","34.160.122.198","TLSv1.3","93","Application Data"
"2561","119.611348679","34.160.122.198","10.0.2.15","TCP","60","443  >  54518 [ACK] Seq=90162 Ack=1212 Win=65535 Len=0"
"2562","119.611753669","10.0.2.15","89.187.167.42","TLSv1.3","93","Application Data"
"2563","119.611941559","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=37847 Ack=1195 Win=65535 Len=0"
"2564","119.625169670","34.160.122.198","10.0.2.15","TLSv1.3","93","Application Data"
"2565","119.625197020","10.0.2.15","34.160.122.198","TCP","54","54518  >  443 [ACK] Seq=1212 Ack=90201 Win=65535 Len=0"
"2566","119.640266511","89.187.167.42","10.0.2.15","TLSv1.3","93","Application Data"
"2567","119.640320251","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1195 Ack=37886 Win=62780 Len=0"
"2568","120.689286015","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2569","120.689364785","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2570","120.689625725","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2571","120.689626045","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2572","130.930054700","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2573","130.930126869","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2574","130.930748150","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2575","130.930748450","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2576","133.641587730","10.0.2.15","185.199.110.153","TLSv1.3","93","Application Data"
"2577","133.642788858","185.199.110.153","10.0.2.15","TCP","60","443  >  60724 [ACK] Seq=155566 Ack=1376 Win=65535 Len=0"
"2578","133.659361327","185.199.110.153","10.0.2.15","TLSv1.3","93","Application Data"
"2579","133.659395597","10.0.2.15","185.199.110.153","TCP","54","60724  >  443 [ACK] Seq=1376 Ack=155605 Win=65535 Len=0"
"2580","141.167886595","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33516  >  80 [ACK] Seq=443 Ack=876 Win=63875 Len=0"
"2581","141.167958155","10.0.2.15","184.30.131.245","TCP","54","[TCP Keep-Alive] 33512  >  80 [ACK] Seq=443 Ack=875 Win=63802 Len=0"
"2582","141.168406493","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33516 [ACK] Seq=876 Ack=444 Win=65535 Len=0"
"2583","141.168406853","184.30.131.245","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33512 [ACK] Seq=875 Ack=444 Win=65535 Len=0"
"2584","143.716857547","10.0.2.15","184.30.131.245","TCP","54","33512  >  80 [FIN, ACK] Seq=444 Ack=875 Win=63802 Len=0"
"2585","143.716956056","10.0.2.15","184.30.131.245","TCP","54","33516  >  80 [FIN, ACK] Seq=444 Ack=876 Win=63875 Len=0"
"2586","143.717117536","184.30.131.245","10.0.2.15","TCP","60","80  >  33512 [ACK] Seq=875 Ack=445 Win=65535 Len=0"
"2587","143.717118107","184.30.131.245","10.0.2.15","TCP","60","80  >  33516 [ACK] Seq=876 Ack=445 Win=65535 Len=0"
"2588","143.730794048","184.30.131.245","10.0.2.15","TCP","60","80  >  33512 [FIN, ACK] Seq=875 Ack=445 Win=65535 Len=0"
"2589","143.730818608","10.0.2.15","184.30.131.245","TCP","54","33512  >  80 [ACK] Seq=445 Ack=876 Win=63802 Len=0"
"2590","143.731149068","184.30.131.245","10.0.2.15","TCP","60","80  >  33516 [FIN, ACK] Seq=876 Ack=445 Win=65535 Len=0"
"2591","143.731161938","10.0.2.15","184.30.131.245","TCP","54","33516  >  80 [ACK] Seq=445 Ack=877 Win=63875 Len=0"
"2592","145.643832384","10.0.2.15","151.101.193.91","TLSv1.3","93","Application Data"
"2593","145.643936514","10.0.2.15","45.149.104.1","TLSv1.2","100","Application Data"
"2594","145.644017914","10.0.2.15","34.160.90.233","TLSv1.2","100","Application Data"
"2595","145.644186874","151.101.193.91","10.0.2.15","TCP","60","443  >  39278 [ACK] Seq=1001061 Ack=1213 Win=65535 Len=0"
"2596","145.644187084","45.149.104.1","10.0.2.15","TCP","60","443  >  40876 [ACK] Seq=5225 Ack=745 Win=65535 Len=0"
"2597","145.644471634","34.160.90.233","10.0.2.15","TCP","60","443  >  57886 [ACK] Seq=6593 Ack=1354 Win=65535 Len=0"
"2598","145.658334475","151.101.193.91","10.0.2.15","TLSv1.3","93","Application Data"
"2599","145.658517025","10.0.2.15","151.101.193.91","TCP","54","39278  >  443 [ACK] Seq=1213 Ack=1001100 Win=65535 Len=0"
"2600","145.660044834","34.160.90.233","10.0.2.15","TLSv1.2","100","Application Data"
"2601","145.660116094","10.0.2.15","34.160.90.233","TCP","54","57886  >  443 [ACK] Seq=1354 Ack=6639 Win=62780 Len=0"
"2602","145.671064597","45.149.104.1","10.0.2.15","TLSv1.2","100","Application Data"
"2603","145.671146327","10.0.2.15","45.149.104.1","TCP","54","40876  >  443 [ACK] Seq=745 Ack=5271 Win=62780 Len=0"
"2604","170.718613078","10.0.2.15","34.160.122.198","TLSv1.3","93","Application Data"
"2605","170.718957198","10.0.2.15","34.160.122.198","TLSv1.3","78","Application Data"
"2606","170.719033737","34.160.122.198","10.0.2.15","TCP","60","443  >  54518 [ACK] Seq=90201 Ack=1251 Win=65535 Len=0"
"2607","170.719295867","34.160.122.198","10.0.2.15","TCP","60","443  >  54518 [ACK] Seq=90201 Ack=1276 Win=65535 Len=0"
"2608","170.732535319","34.160.122.198","10.0.2.15","TCP","60","443  >  54518 [FIN, ACK] Seq=90201 Ack=1276 Win=65535 Len=0"
"2609","170.732572509","10.0.2.15","34.160.122.198","TCP","54","54518  >  443 [ACK] Seq=1276 Ack=90202 Win=41776 Len=0"
"2610","172.721195178","10.0.2.15","89.187.167.42","TLSv1.3","93","Application Data"
"2611","172.721574608","10.0.2.15","89.187.167.42","TLSv1.3","78","Application Data"
"2612","172.722477706","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=37886 Ack=1234 Win=65535 Len=0"
"2613","172.722478146","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=37886 Ack=1259 Win=65535 Len=0"
"2614","172.749664998","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [FIN, ACK] Seq=37886 Ack=1259 Win=65535 Len=0"
"2615","172.749710499","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1259 Ack=37887 Win=62780 Len=0"
"2616","186.722648376","10.0.2.15","185.199.110.153","TLSv1.3","93","Application Data"
"2617","186.722908534","185.199.110.153","10.0.2.15","TCP","60","443  >  60724 [ACK] Seq=155605 Ack=1415 Win=65535 Len=0"
"2618","186.722887156","10.0.2.15","185.199.110.153","TLSv1.3","78","Application Data"
"2619","186.723154780","10.0.2.15","185.199.110.153","TCP","54","60724  >  443 [FIN, ACK] Seq=1439 Ack=155605 Win=65535 Len=0"
"2620","186.723413616","185.199.110.153","10.0.2.15","TCP","60","443  >  60724 [ACK] Seq=155605 Ack=1439 Win=65535 Len=0"
"2621","186.723413805","185.199.110.153","10.0.2.15","TCP","60","443  >  60724 [ACK] Seq=155605 Ack=1440 Win=65535 Len=0"
"2622","186.740373583","185.199.110.153","10.0.2.15","TLSv1.3","78","Application Data"
"2623","186.740413173","10.0.2.15","185.199.110.153","TCP","54","60724  >  443 [RST] Seq=1440 Win=0 Len=0"
"2624","191.868945381","PCSSystemtec_90:76:1f","52:54:00:12:35:02","ARP","42","Who has 10.0.2.2? Tell 10.0.2.15"
"2625","191.870049511","52:54:00:12:35:02","PCSSystemtec_90:76:1f","ARP","60","10.0.2.2 is at 52:54:00:12:35:02"
"2626","198.723917172","10.0.2.15","45.149.104.1","TLSv1.2","100","Application Data"
"2627","198.724191652","10.0.2.15","45.149.104.1","TLSv1.2","85","Encrypted Alert"
"2628","198.724222611","45.149.104.1","10.0.2.15","TCP","60","443  >  40876 [ACK] Seq=5271 Ack=791 Win=65535 Len=0"
"2629","198.724260282","10.0.2.15","45.149.104.1","TCP","54","40876  >  443 [FIN, ACK] Seq=822 Ack=5271 Win=62780 Len=0"
